date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:34	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:34%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-3)
10:42:35	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:35%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-2)
10:42:36	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:36%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-2)
10:42:36	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:36%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-2)
10:42:37	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:37%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-1)
10:42:37	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:38%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-1)
10:42:38	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:38%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-1)
10:42:39	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:39%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito)
10:42:39	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:39%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito)
10:42:40	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:40%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito)
10:42:41	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:41%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-4)
10:42:41	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:41%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-4)
10:42:41	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:42%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-4)
10:42:42	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:43%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-4)
10:42:43	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:43%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-4)
10:42:43	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:43%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-4)
10:42:44	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:44%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-3)
10:42:45	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:45%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-3)
10:42:45	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:45%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-3)
10:42:46	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:46%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-2)
10:42:46	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:47%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-2)
10:42:47	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:47%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado-2)
10:42:48	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:48%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado)
10:42:48	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:49%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado)
10:42:49	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:49%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/magnis-darturien-meros-laciniado)
10:42:50	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:50%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-3)
10:42:50	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:50%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-3)
10:42:51	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:51%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-3)
10:42:52	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:52%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-2)
10:42:52	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:52%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-2)
10:42:52	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:52%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-2)
10:42:53	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:54%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-1)
10:42:54	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:54%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-1)
10:42:54	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:54%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-1)
10:42:55	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:55%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento)
10:42:56	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:56%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento)
10:42:56	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:56%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento)
10:42:57	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:58%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-5)
10:42:58	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:58%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-5)
10:42:58	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:42:58%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/loremous-saliduar-a-cosmopolito-5	(from https://teaandcoffee-theme.myshopify.com/de/collections/frontpage/products/dinterdum-pretium-condimento-5)
10:43:00	245704/245704	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:f06f902be26823d3b6465adabd9080a7	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/POST	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/POST	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:02	245704/245704	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:f06f902be26823d3b6465adabd9080a7	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/&apos;	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/&apos;	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:02	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:02%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:03	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:03%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:03	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:03%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:04	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:04%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:04	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:04%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:04	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:04%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:05	150/150	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:05%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:05	150/150	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:05%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:05	150/150	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:06%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:06	149/149	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:06%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/dinterdum-pretium-condimento-2	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/dinterdum-pretium-condimento-2	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:06	149/149	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:06%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/dinterdum-pretium-condimento-2	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/dinterdum-pretium-condimento-2	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:07	149/149	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:07%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/dinterdum-pretium-condimento-2	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/dinterdum-pretium-condimento-2	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/magnis-darturien-meros-laciniado-5)
10:43:08	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:08%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-5)
10:43:08	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:08%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-5)
10:43:09	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:09%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-6	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-5)
10:43:09	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:09%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-5)
10:43:09	152/152	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2013%20Mar%202021%2007:43:10%20GMT	https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	C:/My%20Web%20Sites/website/teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-1	(from https://teaandcoffee-theme.myshopify.com/de/collections/matcha-teas/products/loremous-saliduar-a-cosmopolito-5)
